transaction_id,cart_size,transaction_amount,transaction_type,transaction_status,customer_age_group,session_duration,time_spent_on_payment_page,customer_ip_location,card_expiration_delay,payment_method,login_status,time_since_account_creation,ip_address_previous_transactions,user_segment,product_views_during_session,visit_origin,device_type,flag
3286895,2,110,product,complete,18-25,6.12,33.51,local,19,creditcard,logged-in,178,1,QIB9,8.0,email,desktop,0
3162826,2,114,product,complete,,20.85,,local,-1,4x,guest,-99999,0,,6.0,direct,mobile,0
3019818,2,94,product,complete,,10.86,30.02,local,18,creditcard,guest,-99999,1,,3.0,search engine,desktop,0
3071928,1,64,product,complete,,7.56,31.99,local,27,creditcard,guest,-99999,2,,8.0,direct,mobile,1
3252624,3,85,product,complete,,18.22,,eu,-1,4x,logged-in,574,0,,4.0,direct,mobile,0
3255799,1,46,service,complete,46-55,12.06,47.54,local,18,creditcard,logged-in,-99999,0,,5.0,email,app,0
3130818,1,44,product,complete,26-35,6.04,37.66,local,18,creditcard,logged-in,0,0,,6.0,direct,mobile,1
3272491,1,46,product,complete,26-35,11.53,24.71,local,23,creditcard,logged-in,392,1,Q7Y0,6.0,direct,app,0
3114725,2,118,product,complete,18-25,16.33,30.25,local,23,creditcard,logged-in,0,0,,3.0,direct,mobile,0
3123017,3,176,product,complete,,15.49,29.15,local,26,creditcard,logged-in,735,1,AE1R,6.0,paid,mobile,0
3096818,3,221,product,complete,,21.07,22.86,local,11,creditcard,guest,-99999,1,,6.0,search engine,mobile,0
3143634,3,115,product,complete,,40.22,,local,0,creditcard,logged-in,891,0,HACU,6.0,search engine,mobile,1
3197296,2,81,product,complete,18-25,20.87,32.12,local,24,creditcard,logged-in,431,2,H1KS,5.0,search engine,mobile,0
3100707,1,34,product,complete,,10.12,30.56,local,15,creditcard,logged-in,366,0,H1KS,6.0,email,mobile,0
3107976,1,41,product,complete,,7.5600000000000005,,local,-1,4x,logged-in,0,1,,7.0,direct,mobile,0
3182509,1,83,product,complete,,15.71,,local,0,creditcard,logged-in,0,0,,10.0,search engine,mobile,1
3122728,2,74,product,complete,,18.38,28.08,local,16,instore,guest,-99999,2,,4.0,paid,mobile,1
3292092,1,72,product,complete,46-55,8.75,36.59,eu,23,creditcard,logged-in,-99999,0,,13.0,paid,app,0
3110392,3,80,product,complete,56+,29.31,27.32,local,23,instore,logged-in,-99999,0,,8.0,search engine,desktop,1
3265194,1,53,product,complete,,6.19,,local,-1,3rd party,guest,-99999,0,,7.0,search engine,mobile,0
3251075,3,217,service,complete,46-55,18.54,31.55,local,22,creditcard,logged-in,928,1,TZOP,5.0,search engine,desktop,0
3232734,2,46,product,complete,,12.26,29.07,local,15,creditcard,logged-in,510,2,I7IW,6.0,direct,desktop,0
3227423,1,47,product,complete,,7.92,32.02,local,18,creditcard,logged-in,0,0,,7.0,direct,mobile,0
3192921,3,194,product,complete,26-35,30.73,31.06,local,22,creditcard,logged-in,522,0,I7IW,8.0,search engine,mobile,0
3016147,1,62,product,complete,,5.45,,local,-1,3rd party,guest,-99999,2,,8.0,paid,mobile,0
3103867,1,40,product,complete,,11.34,30.28,eu,19,creditcard,logged-in,0,1,,6.0,direct,mobile,0
3262385,1,58,product,complete,26-35,12.6,,local,-1,instore,logged-in,895,0,HACU,8.0,paid,mobile,0
3022976,3,77,product,complete,,9.99,34.7,local,18,creditcard,logged-in,535,0,3R3T,7.0,paid,mobile,0
3150282,3,120,product,complete,,48.28,,local,-1,instore,guest,-99999,0,,5.0,paid,mobile,0
3063123,1,60,product,complete,,8.52,33.54,local,23,creditcard,logged-in,504,1,HACU,4.0,direct,desktop,0
3130421,2,133,product,complete,,16.52,,non-eu/unknown,-1,4x,logged-in,752,0,QIB9,5.0,direct,mobile,0
3248283,1,65,product,complete,26-35,9.67,,local,-1,4x,logged-in,-99999,1,,7.0,search engine,app,0
3079777,3,190,product,complete,,21.86,,local,-1,3rd party,guest,-99999,0,,7.0,direct,mobile,0
3086524,2,117,product,complete,,22.63,37.2,local,16,creditcard,guest,-99999,0,,7.0,direct,desktop,0
3004405,2,133,product,complete,,14.82,33.53,local,23,creditcard,guest,-99999,0,,6.0,paid,mobile,0
3275383,2,127,product,complete,36-45,18.11,30.57,local,15,creditcard,logged-in,438,0,HQTL,5.0,direct,mobile,0
3060129,2,62,product,complete,56+,38.46,36.8,eu,17,creditcard,logged-in,248,1,NZ9Z,3.0,search engine,desktop,0
3050212,1,63,product,complete,,13.34,27.04,local,10,creditcard,guest,-99999,0,,11.0,search engine,mobile,0
3258664,1,61,product,complete,,11.12,23.44,eu,17,creditcard,logged-in,0,0,,6.0,paid,desktop,0
3065238,1,73,product,complete,,10.24,32.58,local,16,creditcard,guest,-99999,2,,7.0,paid,mobile,1
3060577,2,106,product,complete,,34.31,33.66,eu,17,creditcard,logged-in,334,1,T76E,8.0,direct,mobile,0
3194144,4,227,product,complete,26-35,24.45,,eu,-1,3rd party,logged-in,655,1,7ZUQ,6.0,direct,desktop,0
3038508,1,71,product,complete,,7.71,31.08,local,30,creditcard,logged-in,0,0,,5.0,direct,desktop,0
3219502,1,36,product,complete,,12.92,37.72,local,12,creditcard,guest,-99999,0,,6.0,direct,mobile,0
3065586,1,72,product,complete,36-45,6.5600000000000005,32.9,local,23,creditcard,logged-in,64,0,UP79,6.0,search engine,desktop,0
3263681,1,76,product,complete,,7.19,,local,-1,3rd party,logged-in,842,0,AE1R,7.0,search engine,mobile,0
3248233,1,59,product,complete,46-55,14.87,29.96,local,14,creditcard,logged-in,159,0,TZOP,3.0,direct,mobile,0
3087221,1,55,service,complete,,7.24,27.65,local,22,creditcard,logged-in,375,0,TZOP,7.0,search engine,mobile,0
3261458,2,108,product,complete,26-35,22.97,36.84,local,13,creditcard,logged-in,0,2,,6.0,search engine,mobile,0
3078061,2,83,product,complete,,,,local,-1,3rd party,logged-in,868,0,I7IW,,,,0
3003147,1,61,product,complete,,10.69,,local,-1,instore,guest,-99999,1,,10.0,search engine,mobile,0
3063322,2,84,product,complete,36-45,18.05,31.67,eu,21,creditcard,logged-in,248,0,GIKJ,6.0,direct,mobile,0
3243834,1,52,product,complete,46-55,11.78,29.59,local,15,creditcard,logged-in,415,0,AE1R,5.0,email,app,0
3185716,2,118,product,complete,,14.63,31.03,local,19,creditcard,logged-in,1140,0,I7IW,4.0,direct,desktop,0
3009744,2,151,product,complete,,18.51,25.23,local,18,creditcard,logged-in,714,0,M0BQ,5.0,direct,desktop,0
3256921,2,121,product,complete,,21.74,20.89,local,11,3rd party,logged-in,301,0,AE1R,4.0,paid,mobile,1
3007163,3,170,product,complete,46-55,45.43,33.41,local,18,creditcard,logged-in,0,0,,9.0,direct,mobile,0
3079949,2,46,product,complete,,10.55,39.9,eu,26,creditcard,logged-in,552,0,TZOP,4.0,direct,mobile,0
3035481,1,79,product,complete,56+,12.32,22.66,local,22,creditcard,logged-in,532,0,PTLP,11.0,direct,mobile,0
3179514,2,126,product,complete,26-35,20.03,,local,-1,3rd party,logged-in,1043,0,Y8Z7,8.0,search engine,desktop,0
3252269,2,153,product,complete,,17.13,13.55,non-eu/unknown,12,4x,logged-in,746,0,Y8Z7,4.0,search engine,desktop,1
3115743,1,66,product,complete,,7.15,,local,-1,3rd party,guest,-99999,0,,2.0,direct,desktop,1
3225327,1,41,product,complete,,8.41,,local,-1,4x,guest,-99999,0,,8.0,search engine,desktop,0
3116067,1,69,product,complete,26-35,7.23,,local,-1,4x,logged-in,872,1,AE1R,5.0,direct,desktop,0
3253625,4,235,product,complete,,36.66,26.63,local,19,creditcard,logged-in,621,0,JYYA,3.0,direct,mobile,0
3257361,1,43,product,complete,,14.74,30.76,local,20,creditcard,guest,-99999,2,,5.0,direct,desktop,0
3179998,3,174,product,complete,,,,local,13,creditcard,guest,-99999,0,,,,,1
3173206,3,192,product,complete,,27.86,29.21,local,21,creditcard,logged-in,0,0,,6.0,paid,mobile,0
3094693,2,76,product,complete,46-55,22.16,28.93,non-eu/unknown,23,creditcard,logged-in,272,1,M0BQ,4.0,search engine,mobile,0
3054342,2,132,product,complete,36-45,,,local,-1,3rd party,logged-in,1295,2,6QZP,,,,0
3208245,1,47,service,pending,26-35,5.7,25.26,non-eu/unknown,25,creditcard,logged-in,1185,0,M0BQ,5.0,direct,desktop,0
3053462,2,99,product,complete,,12.55,,local,-1,instore,guest,-99999,0,,10.0,search engine,desktop,0
3299631,1,18,product,complete,46-55,8.72,36.85,local,18,creditcard,logged-in,526,0,JYYA,4.0,direct,desktop,0
3267402,1,30,product,complete,26-35,,,local,16,creditcard,logged-in,221,1,H1KS,,,,0
3144108,2,122,product,complete,,20.53,34.32,local,20,creditcard,logged-in,0,1,,4.0,direct,desktop,0
3152231,2,114,product,complete,,20.3,27.05,local,16,creditcard,logged-in,460,2,H1KS,4.0,direct,desktop,0
3225648,1,63,product,complete,18-25,3.67,,local,-1,instore,logged-in,384,1,M0BQ,8.0,paid,app,0
3018091,1,50,product,complete,,9.83,39.36,eu,18,creditcard,guest,-99999,0,,5.0,search engine,desktop,0
3230902,2,93,service,complete,,25.66,29.9,local,15,4x,guest,-99999,1,,2.0,direct,mobile,1
3184468,1,68,product,complete,36-45,14.09,32.15,local,12,creditcard,logged-in,392,0,UP79,5.0,search engine,app,0
3146289,1,53,product,complete,,8.76,,non-eu/unknown,-1,instore,logged-in,188,1,HACU,6.0,search engine,mobile,0
3060824,2,78,product,complete,,12.61,29.75,local,25,creditcard,logged-in,0,0,,5.0,email,mobile,0
3129427,1,63,product,complete,,13.45,34.13,local,31,instore,guest,-99999,0,,8.0,direct,mobile,1
3248163,1,25,product,complete,,10.68,39.38,local,15,creditcard,guest,-99999,1,,3.0,direct,mobile,0
3095457,3,213,product,complete,46-55,,,non-eu/unknown,12,creditcard,logged-in,115,0,TZOP,,,,0
3081931,2,105,product,complete,,32.78,,local,-1,3rd party,logged-in,823,1,HACU,8.0,direct,mobile,0
3013898,1,57,service,complete,,9.65,24.47,local,21,creditcard,logged-in,250,1,ME7O,7.0,search engine,desktop,0
3025628,3,141,product,complete,46-55,9.65,,local,-1,instore,logged-in,530,0,AE1R,7.0,direct,desktop,0
3297704,1,58,product,complete,,,,local,20,creditcard,guest,-99999,0,,,,,1
3267222,2,123,product,complete,26-35,26.05,36.85,local,19,creditcard,logged-in,752,0,HACU,6.0,direct,mobile,0
3173949,1,70,product,complete,,12.0,22.26,local,16,creditcard,guest,-99999,0,,3.0,search engine,mobile,0
3087626,2,128,product,complete,26-35,12.75,,local,-1,3rd party,logged-in,713,0,3R3T,5.0,paid,app,0
3051812,3,114,product,complete,,33.28,27.92,local,9,creditcard,logged-in,501,0,9SL7,10.0,direct,mobile,0
3214021,1,40,product,complete,46-55,,,local,22,creditcard,logged-in,996,4,LMYN,,,,0
3021565,2,82,product,complete,18-25,18.54,28.17,local,24,creditcard,logged-in,-99999,1,,5.0,email,app,0
3053844,3,202,product,complete,46-55,27.03,33.42,local,22,creditcard,logged-in,580,0,ME7O,6.0,search engine,desktop,0
3085005,1,75,product,complete,,9.74,29.45,local,17,creditcard,logged-in,0,0,,3.0,search engine,desktop,0
3097933,2,152,product,complete,,16.12,,local,-1,4x,logged-in,163,1,Q7Y0,5.0,search engine,desktop,1
3022931,3,142,product,complete,46-55,24.18,29.45,local,13,creditcard,logged-in,1027,1,WZWX,7.0,direct,mobile,0
3181723,1,81,product,complete,46-55,10.62,,local,-1,3rd party,logged-in,1004,0,6QZP,6.0,search engine,desktop,0
3163232,3,104,product,complete,,18.02,,local,-1,instore,guest,-99999,0,,11.0,search engine,desktop,0
3169319,1,25,product,complete,,13.24,27.33,local,17,creditcard,guest,-99999,2,,7.0,email,desktop,0
3290872,3,90,product,complete,,45.78,31.4,local,18,creditcard,guest,-99999,0,,6.0,paid,mobile,0
3206986,1,70,product,complete,,12.33,27.61,local,19,creditcard,guest,-99999,0,,10.0,search engine,mobile,0
3099046,1,25,product,complete,18-25,8.73,,local,-1,3rd party,logged-in,-99999,0,,5.0,direct,app,0
3011004,2,104,product,complete,26-35,10.94,,local,-1,3rd party,logged-in,0,1,,5.0,search engine,desktop,0
3047218,1,26,product,complete,,,,local,-1,3rd party,guest,-99999,3,,,,,0
3246887,1,33,service,complete,,11.76,,eu,-1,instore,logged-in,766,0,AE1R,10.0,paid,desktop,0
3136906,1,58,product,complete,,6.33,,local,-1,3rd party,guest,-99999,0,,7.0,direct,mobile,0
3076056,1,68,product,complete,,8.53,,eu,-1,instore,logged-in,0,0,,4.0,direct,desktop,0
3140619,2,111,product,complete,26-35,,,local,17,creditcard,logged-in,1727,1,PTLP,,,,0
3154921,4,110,product,complete,26-35,16.28,,local,-1,4x,logged-in,493,0,9SL7,9.0,direct,app,0
3215797,5,351,product,complete,,30.78,33.3,eu,19,creditcard,guest,-99999,1,,4.0,direct,desktop,0
3152889,2,111,product,complete,,30.29,18.31,local,13,creditcard,logged-in,1318,1,UPET,6.0,search engine,desktop,0
3006165,1,30,service,complete,,9.74,27.78,local,13,creditcard,guest,-99999,2,,7.0,direct,mobile,0
3287041,2,103,service,complete,,16.37,34.56,local,19,creditcard,guest,-99999,0,,7.0,email,mobile,0
3230182,2,63,service,complete,,26.82,30.42,local,26,creditcard,logged-in,0,0,,4.0,search engine,desktop,0
3161582,1,51,product,complete,36-45,9.13,21.51,eu,23,creditcard,logged-in,819,1,NZ9Z,6.0,direct,app,0
3214483,1,56,product,complete,,,,local,22,creditcard,logged-in,845,0,X254,,,,0
3023741,1,72,product,complete,,5.49,19.47,local,11,creditcard,guest,-99999,0,,7.0,direct,desktop,0
3258274,5,310,product,complete,18-25,60.82,,eu,-1,4x,logged-in,537,0,6QZP,7.0,search engine,mobile,0
3007398,2,69,product,complete,,24.77,26.28,local,25,creditcard,guest,-99999,1,,8.0,paid,mobile,0
3083978,2,78,product,complete,26-35,14.33,,local,-1,instore,logged-in,161,2,Q7Y0,5.0,direct,app,0
3025914,1,50,product,complete,56+,11.02,25.1,local,13,creditcard,logged-in,156,1,NZ9Z,8.0,direct,desktop,0
3162008,1,47,product,complete,,11.65,,local,-1,instore,logged-in,418,1,JYYA,6.0,direct,desktop,0
3219049,2,102,product,complete,18-25,19.37,29.1,local,13,4x,logged-in,1574,0,WZWX,3.0,direct,mobile,1
3146092,1,49,service,complete,,9.74,36.55,local,16,creditcard,guest,-99999,1,,6.0,direct,desktop,0
3104668,2,133,product,complete,,21.0,28.58,local,22,creditcard,logged-in,448,1,I7IW,7.0,search engine,desktop,0
3147236,1,22,product,complete,,7.58,41.46,local,22,creditcard,guest,-99999,0,,1.0,direct,desktop,0
3103063,3,160,product,complete,,18.56,31.92,local,21,creditcard,guest,-99999,0,,7.0,search engine,desktop,0
3246759,1,43,product,complete,56+,7.5600000000000005,27.1,local,24,creditcard,logged-in,201,2,HACU,8.0,direct,desktop,0
3189689,1,48,product,complete,,7.22,30.63,eu,14,creditcard,guest,-99999,0,,4.0,email,mobile,0
3021745,2,114,product,complete,,5.79,14.53,local,11,creditcard,logged-in,431,0,OTLH,4.0,email,mobile,1
3262737,2,107,product,complete,,32.75,30.13,eu,19,creditcard,logged-in,1089,1,Q7Y0,4.0,paid,mobile,0
3104053,1,43,service,complete,26-35,9.93,31.59,local,15,creditcard,logged-in,517,0,928S,7.0,search engine,mobile,0
3153394,1,53,product,complete,,,,non-eu/unknown,19,creditcard,logged-in,760,0,UPET,,,,0
3030349,1,52,product,complete,18-25,,,local,22,creditcard,logged-in,892,0,OTLH,,,,0
3096861,1,53,service,complete,,,,local,-1,3rd party,guest,-99999,0,,,,,1
3174452,1,54,product,complete,56+,9.1,24.35,local,26,creditcard,logged-in,1174,0,OTLH,2.0,paid,mobile,0
3086343,2,65,product,complete,36-45,16.86,,local,-1,instore,logged-in,273,1,9SL7,2.0,email,app,0
3226371,2,79,product,complete,18-25,,,local,16,creditcard,logged-in,-99999,0,,,,,0
3280845,2,131,product,complete,,16.87,21.95,eu,21,creditcard,logged-in,1591,1,JYYA,12.0,direct,desktop,0
3047532,1,41,product,complete,46-55,4.57,,local,-1,4x,logged-in,255,1,HQTL,4.0,search engine,desktop,0
3126633,2,106,product,complete,18-25,,,local,-1,4x,logged-in,-99999,1,,,,,0
3077039,2,130,product,complete,,16.99,31.94,local,20,creditcard,guest,-99999,0,,5.0,direct,desktop,0
3247288,3,256,product,complete,,,,eu,-1,3rd party,guest,-99999,1,,,,,1
3089254,1,20,product,complete,,,,local,15,creditcard,logged-in,0,0,,,,,0
3111482,2,142,product,complete,,20.71,,local,-1,3rd party,logged-in,922,0,X254,5.0,search engine,mobile,0
3230991,1,51,product,complete,,11.92,31.58,local,16,creditcard,guest,-99999,1,,6.0,direct,desktop,0
3273658,1,59,product,complete,,13.96,36.12,local,20,creditcard,guest,-99999,0,,6.0,direct,desktop,0
3005401,1,69,product,complete,36-45,,,local,19,creditcard,logged-in,1269,0,M0BQ,,,,0
3072948,1,73,product,complete,,6.55,,local,-1,instore,guest,-99999,2,,5.0,search engine,desktop,0
3255883,1,38,service,complete,,6.8,,local,-1,3rd party,logged-in,444,0,7ZUQ,5.0,paid,desktop,0
3238665,1,20,product,complete,18-25,7.68,35.46,local,21,creditcard,logged-in,949,0,QIB9,3.0,paid,app,0
3263833,1,59,product,complete,,9.7,29.43,local,21,creditcard,guest,-99999,2,,4.0,direct,desktop,0
3145884,3,92,product,complete,,36.08,26.73,local,22,creditcard,logged-in,127,0,9SL7,6.0,direct,mobile,0
3192715,1,29,product,complete,,6.35,23.69,local,9,creditcard,logged-in,1113,0,7ZUQ,8.0,direct,desktop,0
3037795,1,20,product,complete,46-55,7.1,36.16,local,14,creditcard,logged-in,676,0,Q7Y0,7.0,search engine,mobile,0
3285156,1,44,product,complete,36-45,6.51,34.55,local,16,creditcard,logged-in,200,1,AE1R,6.0,paid,mobile,0
3253805,1,25,product,complete,,5.9,,local,-1,4x,logged-in,411,0,X254,5.0,search engine,desktop,0
3137404,1,51,product,complete,,7.83,23.18,local,15,creditcard,logged-in,213,0,NZ9Z,9.0,direct,desktop,0
3234724,2,55,product,complete,36-45,24.8,,eu,-1,3rd party,logged-in,477,0,HACU,6.0,direct,desktop,0
3117572,2,127,product,complete,,16.48,36.46,local,20,creditcard,logged-in,768,0,QIB9,5.0,direct,desktop,0
3117117,1,64,product,complete,36-45,9.76,29.07,eu,25,creditcard,logged-in,504,0,M0BQ,9.0,paid,app,0
3223928,1,74,product,complete,56+,5.91,,eu,-1,3rd party,logged-in,690,0,I7IW,3.0,paid,app,0
3159729,1,45,product,complete,26-35,11.06,31.33,local,26,creditcard,logged-in,657,0,WZWX,7.0,email,mobile,0
3007778,1,55,product,pending,,8.04,33.68,local,18,creditcard,logged-in,1460,1,NZ9Z,6.0,search engine,mobile,0
3109483,1,40,product,pending,36-45,15.15,22.89,local,22,creditcard,logged-in,-99999,0,,1.0,direct,app,0
3137514,2,80,product,complete,,12.58,31.38,local,14,creditcard,guest,-99999,0,,11.0,search engine,desktop,0
3212066,3,134,product,complete,,27.47,29.5,local,23,creditcard,guest,-99999,0,,7.0,search engine,mobile,0
3241261,1,23,product,complete,,17.56,,eu,-1,3rd party,logged-in,736,0,QIB9,5.0,paid,desktop,0
3258227,2,89,product,complete,18-25,22.21,,local,-1,4x,logged-in,-99999,0,,8.0,direct,app,0
3256225,2,113,product,complete,,20.37,26.42,non-eu/unknown,21,creditcard,logged-in,617,1,M0BQ,8.0,direct,mobile,0
3037457,1,32,service,complete,,7.12,30.69,local,22,creditcard,guest,-99999,1,,7.0,search engine,desktop,0
3135152,1,27,product,complete,,6.83,36.66,local,17,creditcard,guest,-99999,0,,5.0,direct,desktop,0
3066942,3,84,product,complete,,24.74,24.0,local,16,creditcard,logged-in,1208,0,QIB9,5.0,direct,mobile,0
3052451,2,94,product,complete,,14.01,37.08,local,20,creditcard,guest,-99999,1,,7.0,direct,mobile,0
3229609,3,145,product,complete,,18.31,,local,-1,instore,guest,-99999,2,,5.0,paid,desktop,0
3123904,3,95,product,complete,56+,15.58,,non-eu/unknown,-1,3rd party,logged-in,0,0,,3.0,direct,mobile,0
3257543,1,55,product,complete,,10.84,31.58,local,21,creditcard,logged-in,412,2,6QZP,5.0,direct,mobile,0
3051158,2,110,product,complete,,16.13,31.42,eu,25,creditcard,guest,-99999,0,,9.0,direct,desktop,0
3294899,1,23,product,complete,,8.82,,local,-1,instore,logged-in,480,1,QIB9,7.0,search engine,mobile,0
3003645,2,60,product,complete,26-35,16.7,,local,-1,3rd party,logged-in,495,1,X254,7.0,email,app,0
3105225,2,107,product,complete,,,,local,-1,3rd party,logged-in,1403,1,LMYN,,,,0
3071381,3,140,service,complete,26-35,,,eu,-1,creditcard,logged-in,995,1,HQTL,,,,1
3007858,1,84,product,complete,,10.14,29.49,non-eu/unknown,19,creditcard,guest,-99999,1,,5.0,paid,desktop,0
3217708,2,60,product,complete,,14.66,34.05,eu,21,creditcard,logged-in,691,0,I7IW,6.0,search engine,desktop,0
3281582,1,53,product,complete,56+,6.33,26.88,local,20,creditcard,logged-in,1123,0,M0BQ,8.0,direct,app,0
3039501,1,32,product,complete,,7.59,32.15,non-eu/unknown,19,creditcard,logged-in,116,1,M0BQ,7.0,email,desktop,0
3247798,1,64,product,complete,,9.07,,local,-2,creditcard,guest,-99999,0,,6.0,email,desktop,1
3092758,2,43,service,complete,26-35,15.72,,local,-1,creditcard,logged-in,570,2,,12.0,direct,desktop,1
3038982,1,18,product,complete,,11.64,21.25,local,19,creditcard,logged-in,884,0,NZ9Z,2.0,search engine,desktop,1
3289057,1,48,product,complete,,7.52,32.68,non-eu/unknown,11,creditcard,guest,-99999,0,,6.0,paid,mobile,0
3250236,1,26,product,complete,,12.5,32.44,local,12,creditcard,guest,-99999,0,,11.0,direct,mobile,0
3139678,1,75,service,complete,,10.96,27.58,local,14,creditcard,guest,-99999,0,,9.0,paid,desktop,0
3011275,1,35,product,complete,56+,11.15,29.26,local,21,creditcard,logged-in,1219,0,HXJI,7.0,direct,mobile,0
3133361,1,58,product,complete,46-55,,,local,14,creditcard,logged-in,622,1,X254,,,,0
3246844,3,142,product,complete,18-25,30.12,,local,-1,instore,logged-in,825,0,Y8Z7,8.0,direct,desktop,0
3005814,2,67,product,complete,18-25,,,eu,-1,3rd party,logged-in,186,0,HQTL,,,,0
3244968,1,40,product,complete,,13.88,41.4,local,14,creditcard,logged-in,424,1,WZWX,4.0,paid,mobile,0
